190,5,76.41,312.36,118.58,272.06,1,-1,-1,-1
195,5,75.38,312.96,117.87,272.66,1,-1,-1,-1
200,5,74.76,313.65,117.21,273.07,1,-1,-1,-1
205,5,75.12,314.57,116.41,273.85,1,-1,-1,-1
210,5,75.58,313.19,117.13,272.59,1,-1,-1,-1
215,5,76.38,312.81,118.12,272.60,1,-1,-1,-1
220,5,76.48,312.41,118.08,272.19,1,-1,-1,-1
225,5,76.09,312.91,117.87,272.69,1,-1,-1,-1
230,5,75.45,313.10,117.64,272.86,1,-1,-1,-1
235,5,75.62,313.35,117.82,273.40,1,-1,-1,-1
240,5,75.88,313.21,118.37,273.17,1,-1,-1,-1
245,5,76.59,313.16,119.29,273.07,1,-1,-1,-1
250,5,77.48,312.96,120.34,272.55,1,-1,-1,-1
255,5,78.23,322.65,121.63,276.95,1,-1,-1,-1
260,5,81.30,317.89,123.91,273.98,1,-1,-1,-1
265,5,85.43,316.22,127.68,273.33,1,-1,-1,-1
270,5,91.42,317.08,133.15,275.49,1,-1,-1,-1
275,5,102.74,319.60,143.76,278.67,1,-1,-1,-1
355,59,482.61,198.70,565.45,173.48,1,-1,-1,-1
355,55,509.23,170.14,576.88,109.74,1,-1,-1,-1
360,59,496.12,196.83,576.13,172.62,1,-1,-1,-1
360,55,522.37,166.92,589.61,106.83,1,-1,-1,-1
365,69,535.67,190.68,572.85,169.91,1,-1,-1,-1
365,68,539.54,267.43,603.69,253.04,1,-1,-1,-1
365,67,1221.00,234.93,1256.46,197.78,1,-1,-1,-1
365,66,607.41,266.85,653.06,251.68,1,-1,-1,-1
365,55,523.49,169.32,591.65,108.60,1,-1,-1,-1
370,68,528.63,270.48,616.70,245.10,1,-1,-1,-1
370,67,1221.56,241.67,1255.80,203.73,1,-1,-1,-1
370,66,607.21,276.33,654.84,260.17,1,-1,-1,-1
370,64,525.26,202.29,577.57,181.52,1,-1,-1,-1
370,55,524.41,179.11,593.04,118.11,1,-1,-1,-1
375,67,1222.70,246.57,1256.13,208.15,1,-1,-1,-1
375,66,608.51,279.64,655.44,263.61,1,-1,-1,-1
375,64,534.79,203.45,579.20,184.37,1,-1,-1,-1
375,55,524.86,184.01,593.62,123.26,1,-1,-1,-1
380,74,501.54,209.55,564.46,192.21,1,-1,-1,-1
380,67,1225.66,246.48,1259.50,207.01,1,-1,-1,-1
380,64,540.64,201.10,581.62,182.58,1,-1,-1,-1
380,55,526.60,183.33,595.56,122.40,1,-1,-1,-1
385,74,505.30,207.80,566.85,190.87,1,-1,-1,-1
385,68,540.42,272.15,621.41,236.81,1,-1,-1,-1
385,67,1228.85,244.56,1262.63,205.30,1,-1,-1,-1
385,64,543.48,203.76,585.68,182.69,1,-1,-1,-1
385,55,528.97,181.80,597.95,121.12,1,-1,-1,-1
390,76,622.47,275.12,668.88,258.88,1,-1,-1,-1
390,74,512.00,207.47,577.87,189.80,1,-1,-1,-1
390,68,551.02,272.75,626.29,235.05,1,-1,-1,-1
390,67,1235.46,244.25,1269.26,204.78,1,-1,-1,-1
390,64,550.14,201.45,590.54,180.99,1,-1,-1,-1
390,55,534.81,181.10,603.47,120.65,1,-1,-1,-1
395,76,629.03,274.01,676.63,257.29,1,-1,-1,-1
395,74,519.65,206.24,589.35,188.55,1,-1,-1,-1
395,68,565.51,271.86,632.88,233.54,1,-1,-1,-1
395,67,1242.95,242.78,1275.95,203.73,1,-1,-1,-1
395,64,558.51,198.43,597.39,178.38,1,-1,-1,-1
395,55,542.11,179.25,610.62,118.62,1,-1,-1,-1
400,76,639.54,273.63,688.06,256.25,1,-1,-1,-1
400,74,529.19,205.23,598.50,188.16,1,-1,-1,-1
400,68,573.79,271.92,640.10,231.99,1,-1,-1,-1
400,67,1253.79,241.95,1286.31,202.85,1,-1,-1,-1
400,64,569.14,196.61,607.38,176.78,1,-1,-1,-1
400,55,552.46,178.53,620.54,117.82,1,-1,-1,-1
405,76,648.94,269.44,695.82,252.69,1,-1,-1,-1
405,74,538.38,202.25,612.66,183.82,1,-1,-1,-1
405,68,578.94,262.29,647.69,232.39,1,-1,-1,-1
405,67,1263.98,239.13,1296.43,200.25,1,-1,-1,-1
405,64,578.52,192.23,616.47,173.19,1,-1,-1,-1
405,55,562.98,174.29,631.07,113.47,1,-1,-1,-1
410,68,580.02,255.44,648.27,221.87,1,-1,-1,-1
410,67,1266.27,230.17,1298.63,191.77,1,-1,-1,-1
410,55,563.36,164.75,631.45,103.87,1,-1,-1,-1
415,68,573.17,254.79,640.06,218.14,1,-1,-1,-1
415,55,554.35,161.24,623.07,100.22,1,-1,-1,-1
420,86,500.85,194.92,565.44,178.49,1,-1,-1,-1
420,84,610.02,263.58,658.04,247.65,1,-1,-1,-1
425,86,470.24,201.77,537.35,185.47,1,-1,-1,-1
425,84,580.17,269.81,627.39,253.91,1,-1,-1,-1
430,86,426.12,205.88,491.40,189.22,1,-1,-1,-1
500,164,444.20,284.59,478.98,248.41,1,-1,-1,-1
505,164,441.05,287.37,475.95,250.87,1,-1,-1,-1
510,164,445.14,294.42,479.47,258.38,1,-1,-1,-1
515,164,448.46,303.99,483.35,267.87,1,-1,-1,-1
520,164,448.31,306.32,483.95,270.07,1,-1,-1,-1
525,164,444.37,304.00,479.74,267.92,1,-1,-1,-1
530,164,432.85,304.22,468.49,267.78,1,-1,-1,-1
860,350,941.52,237.24,1014.25,188.71,1,-1,-1,-1
865,350,890.59,233.25,967.57,183.48,1,-1,-1,-1
870,350,816.49,228.72,902.59,172.18,1,-1,-1,-1
945,375,1477.32,134.04,1516.15,85.08,1,-1,-1,-1
955,379,1494.08,140.39,1536.56,86.02,1,-1,-1,-1
960,379,1505.13,146.27,1551.68,86.97,1,-1,-1,-1
965,379,1520.66,144.38,1569.44,81.91,1,-1,-1,-1
970,379,1538.51,133.78,1590.27,67.29,1,-1,-1,-1
975,379,1562.12,119.53,1617.52,48.92,1,-1,-1,-1
980,379,1591.70,110.94,1651.66,35.33,1,-1,-1,-1
985,379,1626.74,104.30,1690.70,23.62,1,-1,-1,-1
990,379,1668.78,96.25,1739.00,8.63,1,-1,-1,-1
1045,400,1141.96,227.32,1172.80,210.86,1,-1,-1,-1
1050,400,1143.11,226.06,1174.95,208.92,1,-1,-1,-1
1065,402,740.64,158.01,795.83,139.81,1,-1,-1,-1
1070,402,710.28,156.05,769.23,136.98,1,-1,-1,-1
1160,413,1229.74,174.10,1246.43,157.02,1,-1,-1,-1
1165,413,1233.22,176.98,1250.76,159.50,1,-1,-1,-1
1170,413,1237.54,181.58,1254.41,164.76,1,-1,-1,-1
1175,413,1238.28,182.78,1255.75,165.63,1,-1,-1,-1
1225,418,1280.18,153.48,1304.87,128.17,1,-1,-1,-1
1230,418,1287.43,150.57,1313.39,123.85,1,-1,-1,-1
1235,418,1294.59,150.81,1321.62,122.92,1,-1,-1,-1
1240,418,1303.66,153.30,1330.73,125.03,1,-1,-1,-1
1245,418,1313.24,147.86,1341.54,118.67,1,-1,-1,-1
1250,418,1321.75,143.04,1351.30,112.55,1,-1,-1,-1
1255,418,1333.44,140.47,1364.65,108.01,1,-1,-1,-1
1260,418,1348.19,135.18,1380.69,101.47,1,-1,-1,-1
1265,418,1362.63,125.80,1396.35,90.62,1,-1,-1,-1
1270,418,1379.96,115.21,1415.45,78.62,1,-1,-1,-1
1275,418,1398.51,105.13,1435.61,66.66,1,-1,-1,-1
1280,418,1420.56,97.07,1459.66,56.93,1,-1,-1,-1
1285,418,1442.88,97.13,1484.10,54.59,1,-1,-1,-1
1290,418,1468.60,93.20,1513.23,47.55,1,-1,-1,-1
1790,469,892.35,208.61,910.83,190.97,1,-1,-1,-1
1795,469,887.93,210.73,906.36,192.57,1,-1,-1,-1
1845,479,852.95,199.37,875.99,175.64,1,-1,-1,-1
1895,498,1252.38,171.89,1279.30,142.80,1,-1,-1,-1
1895,497,780.72,180.78,811.45,149.95,1,-1,-1,-1
1910,514,1279.62,200.23,1303.50,179.42,1,-1,-1,-1
1910,513,1276.61,180.70,1306.50,149.12,1,-1,-1,-1
1910,512,754.85,190.87,787.68,156.96,1,-1,-1,-1
1915,514,1293.21,194.90,1317.35,173.83,1,-1,-1,-1
1915,513,1290.79,174.76,1320.62,142.80,1,-1,-1,-1
1915,512,747.87,183.11,782.16,148.06,1,-1,-1,-1
1920,514,1307.75,194.45,1334.87,171.16,1,-1,-1,-1
1920,513,1306.28,172.23,1337.39,139.60,1,-1,-1,-1
1925,514,1325.35,187.64,1352.59,164.93,1,-1,-1,-1
1925,513,1322.78,165.52,1354.79,131.82,1,-1,-1,-1
1930,522,446.74,229.69,523.68,211.01,1,-1,-1,-1
1930,514,1341.53,178.99,1369.74,156.09,1,-1,-1,-1
1930,513,1339.14,156.84,1372.70,121.19,1,-1,-1,-1
1930,512,729.09,163.28,767.57,123.51,1,-1,-1,-1
1935,522,431.69,230.21,511.25,211.04,1,-1,-1,-1
1935,513,1356.93,162.07,1392.02,125.13,1,-1,-1,-1
1940,530,414.26,246.41,495.86,224.94,1,-1,-1,-1
1940,522,412.18,228.09,495.27,208.14,1,-1,-1,-1
1940,513,1374.89,159.93,1411.39,121.51,1,-1,-1,-1
1940,497,715.97,173.91,756.56,131.66,1,-1,-1,-1
1945,532,391.39,252.47,483.37,184.65,1,-1,-1,-1
1945,513,1397.57,154.04,1431.48,119.58,1,-1,-1,-1
1950,537,1425.10,113.01,1465.78,70.34,1,-1,-1,-1
1950,532,373.62,205.24,461.12,164.81,1,-1,-1,-1
1950,512,699.89,130.83,744.32,84.62,1,-1,-1,-1
1955,528,363.43,218.09,459.30,193.28,1,-1,-1,-1
1955,522,355.01,238.17,470.82,202.67,1,-1,-1,-1
1955,512,701.19,130.23,747.39,82.14,1,-1,-1,-1
1960,534,368.68,249.22,466.69,227.61,1,-1,-1,-1
1960,522,357.02,234.64,469.38,201.11,1,-1,-1,-1
1965,546,387.77,212.24,493.34,184.58,1,-1,-1,-1
1965,522,374.73,233.45,485.57,201.88,1,-1,-1,-1
2110,619,838.20,296.74,854.97,273.50,1,-1,-1,-1
2115,620,544.14,266.69,563.39,248.14,1,-1,-1,-1
2155,638,642.07,325.02,715.31,309.22,1,-1,-1,-1
2160,642,626.82,347.21,706.42,329.73,1,-1,-1,-1
2160,638,627.03,330.37,703.86,313.60,1,-1,-1,-1
2165,642,610.63,347.22,690.47,329.73,1,-1,-1,-1
2165,638,609.73,331.10,688.41,313.86,1,-1,-1,-1
2170,642,594.67,352.37,676.54,334.36,1,-1,-1,-1
2170,638,593.31,335.28,675.38,316.96,1,-1,-1,-1
2175,642,578.85,363.37,663.83,344.59,1,-1,-1,-1
2175,638,576.70,345.22,661.47,326.22,1,-1,-1,-1
2180,646,555.08,332.58,644.68,312.24,1,-1,-1,-1
2180,642,558.49,368.64,648.94,348.16,1,-1,-1,-1
2180,638,557.03,349.73,645.43,329.58,1,-1,-1,-1
2185,646,533.50,336.52,627.89,314.26,1,-1,-1,-1
2185,642,538.19,374.48,633.20,352.58,1,-1,-1,-1
2185,638,535.70,354.94,629.24,332.98,1,-1,-1,-1
2190,646,515.52,344.41,613.09,321.36,1,-1,-1,-1
2190,638,516.47,364.93,615.78,341.34,1,-1,-1,-1
2195,646,497.11,352.20,599.98,327.52,1,-1,-1,-1
2195,638,499.80,372.18,602.89,347.89,1,-1,-1,-1
2200,646,479.12,352.15,585.53,326.14,1,-1,-1,-1
2200,638,481.08,373.58,587.85,347.90,1,-1,-1,-1
2205,646,462.50,361.89,572.73,334.33,1,-1,-1,-1
2205,642,467.61,406.56,580.69,378.08,1,-1,-1,-1
2205,638,464.68,384.22,575.58,356.67,1,-1,-1,-1
2210,646,446.79,369.60,560.77,340.97,1,-1,-1,-1
2210,642,452.03,415.42,567.68,386.91,1,-1,-1,-1
2210,638,448.62,392.50,563.53,363.91,1,-1,-1,-1
2215,646,430.46,370.78,548.74,340.78,1,-1,-1,-1
2215,642,435.65,418.21,555.95,388.93,1,-1,-1,-1
2215,638,432.47,394.27,551.78,364.95,1,-1,-1,-1
2220,642,418.37,418.12,542.64,387.72,1,-1,-1,-1
2220,638,413.88,393.29,537.90,362.00,1,-1,-1,-1
2225,660,392.41,366.53,520.69,333.18,1,-1,-1,-1
2225,642,399.01,418.86,528.50,386.74,1,-1,-1,-1
2225,638,394.42,393.38,523.18,360.09,1,-1,-1,-1
2230,660,371.34,367.51,503.27,334.08,1,-1,-1,-1
2230,642,377.72,420.41,511.92,388.03,1,-1,-1,-1
2230,638,373.91,394.61,506.24,360.51,1,-1,-1,-1
2235,660,338.42,368.25,475.32,334.32,1,-1,-1,-1
2235,642,345.06,423.63,484.05,390.17,1,-1,-1,-1
2235,638,341.38,396.40,478.46,361.72,1,-1,-1,-1
2240,660,288.09,374.82,429.19,339.89,1,-1,-1,-1
2240,642,294.02,433.06,439.17,398.21,1,-1,-1,-1
2240,638,291.08,403.43,432.99,368.05,1,-1,-1,-1
3615,735,1503.79,356.13,1713.11,137.11,1,-1,-1,-1
3620,735,1407.90,359.48,1604.59,158.17,1,-1,-1,-1
3625,735,1316.91,356.39,1502.48,169.99,1,-1,-1,-1
3630,735,1233.04,350.54,1407.61,176.87,1,-1,-1,-1
3635,735,1160.71,347.14,1323.73,184.18,1,-1,-1,-1
3640,735,1094.28,346.95,1246.47,194.26,1,-1,-1,-1
3645,735,1026.71,352.89,1168.70,209.24,1,-1,-1,-1
3650,735,954.44,352.65,1087.86,217.32,1,-1,-1,-1
3655,735,879.87,347.29,1006.25,220.38,1,-1,-1,-1
3660,735,800.23,342.14,920.43,221.57,1,-1,-1,-1
3665,735,720.20,340.12,834.81,225.76,1,-1,-1,-1
3670,735,635.61,339.87,745.71,231.17,1,-1,-1,-1
3675,735,545.42,337.96,652.60,233.43,1,-1,-1,-1
3680,735,450.41,335.72,556.12,234.25,1,-1,-1,-1
3685,735,349.68,333.12,454.46,233.47,1,-1,-1,-1
3690,735,249.35,328.42,354.32,230.16,1,-1,-1,-1
3695,735,150.83,327.54,256.47,230.49,1,-1,-1,-1
3700,735,51.94,335.72,159.31,239.03,1,-1,-1,-1
3705,735,-17.26,344.67,73.90,250.71,1,-1,-1,-1
3755,765,709.13,415.65,786.52,385.88,1,-1,-1,-1
3760,765,687.78,415.43,765.96,385.60,1,-1,-1,-1
3765,765,674.36,414.54,753.45,384.22,1,-1,-1,-1
3770,765,666.62,414.36,745.73,383.84,1,-1,-1,-1
3775,765,663.52,414.54,741.92,384.32,1,-1,-1,-1
3780,765,662.95,413.04,740.84,382.66,1,-1,-1,-1
3785,765,660.76,411.43,739.51,381.15,1,-1,-1,-1
3790,765,660.02,412.03,739.22,381.52,1,-1,-1,-1
3795,765,657.46,415.19,736.79,384.85,1,-1,-1,-1
3800,765,648.97,426.07,729.37,395.15,1,-1,-1,-1
4385,827,1813.31,60.33,1888.39,-2.33,1,-1,-1,-1
4390,827,1848.31,30.01,1917.61,-6.94,1,-1,-1,-1
5235,877,436.90,275.54,579.57,117.31,1,-1,-1,-1
5240,877,509.12,273.24,643.11,124.93,1,-1,-1,-1
5245,877,579.92,269.77,706.40,129.77,1,-1,-1,-1
5250,877,651.70,269.22,771.08,137.44,1,-1,-1,-1
5255,877,724.25,265.85,836.55,141.69,1,-1,-1,-1
5260,877,793.64,262.58,898.99,145.02,1,-1,-1,-1
5265,877,862.56,259.63,961.70,149.11,1,-1,-1,-1
5270,877,926.73,255.32,1021.14,150.32,1,-1,-1,-1
5275,877,986.99,249.52,1075.59,151.48,1,-1,-1,-1
5280,877,1043.58,250.15,1127.17,156.96,1,-1,-1,-1
5360,890,851.80,545.54,928.06,516.94,1,-1,-1,-1
5705,978,1350.09,136.87,1371.97,116.48,1,-1,-1,-1
5710,980,1494.02,107.36,1525.04,93.94,1,-1,-1,-1
5710,979,1492.03,92.82,1530.08,56.94,1,-1,-1,-1
5710,978,1351.12,142.52,1372.69,122.61,1,-1,-1,-1
5715,979,1506.56,87.41,1539.99,63.71,1,-1,-1,-1
5730,986,1340.01,104.60,1365.46,79.81,1,-1,-1,-1
5730,984,1548.56,27.27,1583.85,-2.38,1,-1,-1,-1
5735,986,1335.60,96.38,1360.22,71.55,1,-1,-1,-1
5740,986,1332.59,100.52,1358.62,73.77,1,-1,-1,-1
5745,989,1583.25,27.00,1627.92,6.35,1,-1,-1,-1
5745,986,1329.52,103.23,1355.43,76.51,1,-1,-1,-1
5750,986,1330.43,97.22,1357.02,70.33,1,-1,-1,-1
6895,1211,1459.55,142.92,1471.04,112.61,1,-1,-1,-1
7215,1243,914.30,243.51,939.82,227.55,1,-1,-1,-1
7285,1253,1007.38,208.80,1029.87,185.70,1,-1,-1,-1
7335,1275,1123.25,153.43,1155.05,123.99,1,-1,-1,-1
7350,1282,1162.66,184.63,1198.16,152.49,1,-1,-1,-1
7355,1282,1170.42,182.70,1199.66,158.02,1,-1,-1,-1
7360,1284,1183.30,173.88,1232.23,142.44,1,-1,-1,-1
7360,1282,1180.67,184.81,1205.70,163.18,1,-1,-1,-1
7365,1284,1197.75,173.09,1246.12,138.25,1,-1,-1,-1
7365,1282,1189.56,185.96,1215.04,164.21,1,-1,-1,-1
7370,1284,1214.55,165.26,1264.29,126.55,1,-1,-1,-1
7385,1316,565.02,229.65,605.86,214.47,1,-1,-1,-1
7385,1315,565.77,246.83,605.41,214.88,1,-1,-1,-1
7385,1312,630.22,265.32,656.84,238.74,1,-1,-1,-1
7385,1311,1234.46,156.26,1266.30,129.51,1,-1,-1,-1
7385,1310,1274.67,130.45,1328.86,81.55,1,-1,-1,-1
7390,1319,550.69,241.95,596.48,224.17,1,-1,-1,-1
7390,1315,552.74,228.94,590.31,206.20,1,-1,-1,-1
7390,1312,618.09,260.56,644.88,233.79,1,-1,-1,-1
7390,1311,1246.07,153.50,1279.05,125.71,1,-1,-1,-1
7390,1310,1296.66,124.32,1353.52,73.15,1,-1,-1,-1
7395,1319,543.67,233.72,587.63,216.29,1,-1,-1,-1
7395,1315,546.14,217.44,581.96,198.01,1,-1,-1,-1
7400,1319,529.03,231.47,571.00,215.60,1,-1,-1,-1
7405,1319,516.36,228.54,558.08,213.02,1,-1,-1,-1
7405,1312,584.64,255.40,616.00,224.30,1,-1,-1,-1
7405,1310,1387.48,119.30,1457.06,57.53,1,-1,-1,-1
7410,1332,498.71,186.60,542.88,166.93,1,-1,-1,-1
7410,1331,500.58,205.43,543.66,187.04,1,-1,-1,-1
7410,1310,1428.72,107.86,1503.36,41.99,1,-1,-1,-1
7415,1332,486.92,183.12,532.00,162.60,1,-1,-1,-1
7415,1331,487.73,202.29,531.84,183.39,1,-1,-1,-1
7415,1322,560.97,229.39,600.25,200.36,1,-1,-1,-1
7415,1310,1471.50,96.18,1552.37,25.35,1,-1,-1,-1
7420,1332,467.07,184.26,520.54,155.31,1,-1,-1,-1
7420,1331,472.35,192.08,515.34,172.84,1,-1,-1,-1
7420,1310,1516.01,84.69,1603.68,8.83,1,-1,-1,-1
7425,1345,1367.74,161.60,1407.55,127.28,1,-1,-1,-1
7425,1332,454.36,177.01,504.15,149.33,1,-1,-1,-1
7425,1331,458.74,192.24,503.40,172.02,1,-1,-1,-1
7425,1319,458.17,214.42,506.21,192.48,1,-1,-1,-1
7425,1312,535.68,245.54,572.01,209.92,1,-1,-1,-1
7425,1310,1572.83,85.26,1668.12,2.66,1,-1,-1,-1
7430,1332,444.90,175.61,493.80,148.92,1,-1,-1,-1
7430,1331,442.95,190.22,497.71,160.88,1,-1,-1,-1
7430,1319,446.60,217.23,494.15,194.41,1,-1,-1,-1
7430,1312,525.53,249.42,563.69,211.79,1,-1,-1,-1
7430,1310,1641.43,78.06,1741.87,-4.22,1,-1,-1,-1
7435,1332,428.20,165.95,476.27,139.58,1,-1,-1,-1
7435,1331,427.24,187.13,479.97,158.47,1,-1,-1,-1
7435,1319,430.42,212.20,478.53,188.09,1,-1,-1,-1
7435,1312,510.43,244.94,550.77,205.28,1,-1,-1,-1
7440,1332,406.44,166.25,454.70,139.05,1,-1,-1,-1
7440,1312,491.08,250.34,534.60,207.86,1,-1,-1,-1
7450,1331,361.73,184.80,413.16,154.49,1,-1,-1,-1
7450,1319,364.66,210.39,413.35,183.99,1,-1,-1,-1
7455,1368,423.60,284.92,477.11,233.49,1,-1,-1,-1
7455,1331,338.80,185.47,389.48,154.01,1,-1,-1,-1
7455,1319,341.28,212.13,389.58,184.71,1,-1,-1,-1
7460,1372,300.99,248.41,348.19,217.42,1,-1,-1,-1
7460,1368,385.16,290.72,441.89,236.13,1,-1,-1,-1
7465,1375,1512.78,162.39,1560.57,122.44,1,-1,-1,-1
7465,1372,269.79,243.10,314.82,212.13,1,-1,-1,-1
7465,1368,355.00,288.96,414.16,231.96,1,-1,-1,-1
7470,1379,1600.76,106.32,1681.71,88.56,1,-1,-1,-1
7470,1375,1524.30,161.34,1573.34,120.60,1,-1,-1,-1
7470,1372,231.39,245.10,277.64,211.89,1,-1,-1,-1
7470,1368,317.47,293.24,378.91,233.70,1,-1,-1,-1
7475,1375,1536.64,165.52,1587.10,123.41,1,-1,-1,-1
7475,1372,194.21,252.38,240.12,217.79,1,-1,-1,-1
7475,1368,280.41,303.16,345.21,240.63,1,-1,-1,-1
7480,1375,1543.52,165.49,1595.04,122.61,1,-1,-1,-1
7480,1368,235.64,306.46,304.02,240.90,1,-1,-1,-1
7485,1387,1556.10,178.93,1585.19,165.72,1,-1,-1,-1
7485,1379,1632.83,110.06,1715.49,91.55,1,-1,-1,-1
7485,1375,1547.48,166.85,1600.47,123.01,1,-1,-1,-1
7485,1368,187.98,310.26,259.25,242.21,1,-1,-1,-1
7490,1387,1555.10,180.01,1584.50,166.87,1,-1,-1,-1
7490,1379,1633.30,109.57,1716.97,91.08,1,-1,-1,-1
7490,1375,1546.60,167.34,1600.05,123.08,1,-1,-1,-1
7490,1368,136.59,323.86,212.07,251.91,1,-1,-1,-1
7495,1375,1543.18,159.84,1597.31,114.93,1,-1,-1,-1
7495,1368,78.12,325.06,157.18,250.29,1,-1,-1,-1
7500,1375,1543.00,158.38,1597.96,112.69,1,-1,-1,-1
7500,1368,25.24,323.40,108.19,244.79,1,-1,-1,-1
7505,1402,1626.45,100.91,1719.02,79.15,1,-1,-1,-1
7505,1400,1552.05,173.72,1582.36,159.40,1,-1,-1,-1
7505,1375,1541.88,159.81,1597.39,113.32,1,-1,-1,-1
7505,1368,-10.49,331.18,67.13,250.03,1,-1,-1,-1
7510,1402,1625.84,101.29,1718.52,79.22,1,-1,-1,-1
7510,1400,1550.08,176.00,1581.39,161.09,1,-1,-1,-1
7510,1375,1539.86,161.16,1595.69,114.14,1,-1,-1,-1
7515,1402,1628.61,99.18,1720.90,77.42,1,-1,-1,-1
7515,1400,1551.11,174.32,1581.97,159.72,1,-1,-1,-1
7515,1375,1539.88,160.29,1596.58,112.54,1,-1,-1,-1
7520,1402,1630.24,97.73,1722.31,76.15,1,-1,-1,-1
7520,1400,1551.53,173.56,1582.84,158.65,1,-1,-1,-1
7520,1375,1539.81,159.43,1597.38,111.18,1,-1,-1,-1
7525,1402,1631.97,102.05,1724.36,80.21,1,-1,-1,-1
7525,1400,1552.75,177.91,1584.21,163.62,1,-1,-1,-1
7525,1375,1540.88,163.99,1598.98,115.74,1,-1,-1,-1
7530,1402,1631.50,100.99,1723.96,79.34,1,-1,-1,-1
7530,1400,1552.01,177.03,1583.06,162.82,1,-1,-1,-1
7530,1375,1539.58,163.54,1597.77,115.03,1,-1,-1,-1
7535,1402,1632.81,98.50,1725.66,76.98,1,-1,-1,-1
7535,1400,1553.41,175.15,1585.08,160.56,1,-1,-1,-1
7535,1375,1541.15,161.44,1599.67,112.75,1,-1,-1,-1
7540,1402,1632.81,99.09,1726.00,78.00,1,-1,-1,-1
7540,1400,1553.00,176.50,1584.69,161.71,1,-1,-1,-1
7540,1375,1540.93,162.46,1599.70,113.37,1,-1,-1,-1
7545,1402,1632.94,99.57,1726.59,78.12,1,-1,-1,-1
7545,1400,1553.09,177.18,1584.95,162.57,1,-1,-1,-1
7545,1375,1540.92,163.59,1600.14,114.19,1,-1,-1,-1
7550,1402,1632.37,99.97,1726.02,78.61,1,-1,-1,-1
7550,1400,1553.02,177.89,1585.13,163.08,1,-1,-1,-1
7550,1375,1540.14,164.24,1599.63,114.95,1,-1,-1,-1
7555,1402,1632.57,103.74,1726.66,81.82,1,-1,-1,-1
7555,1400,1553.63,181.48,1585.88,166.54,1,-1,-1,-1
7555,1375,1540.22,167.25,1599.59,118.37,1,-1,-1,-1
7560,1402,1632.43,106.56,1726.41,84.25,1,-1,-1,-1
7560,1400,1553.66,184.13,1585.68,169.13,1,-1,-1,-1
7560,1375,1540.87,170.10,1600.15,121.22,1,-1,-1,-1
7565,1402,1632.48,106.83,1726.83,83.94,1,-1,-1,-1
7565,1400,1553.40,183.80,1585.86,168.72,1,-1,-1,-1
7565,1375,1541.11,169.55,1600.27,121.28,1,-1,-1,-1
7570,1407,1226.95,144.37,1241.12,92.56,1,-1,-1,-1
7570,1402,1632.55,106.52,1726.89,83.51,1,-1,-1,-1
7570,1400,1553.22,182.99,1585.99,167.85,1,-1,-1,-1
7570,1375,1540.69,169.04,1600.07,120.92,1,-1,-1,-1
7575,1407,1226.29,144.73,1240.96,92.40,1,-1,-1,-1
7575,1402,1632.58,106.40,1726.88,83.32,1,-1,-1,-1
7575,1400,1552.95,182.83,1585.58,167.98,1,-1,-1,-1
7575,1375,1540.46,168.81,1599.98,120.79,1,-1,-1,-1
7580,1407,1226.23,144.39,1241.54,92.01,1,-1,-1,-1
